index,X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD
42,-10022170.7725081,3486334.36077277,46,160970056,UNITED MEDICAL HEALTHWEST-NEW ORLEANS,3201 WALL BOULEVARD,GRETNA,LA,70056,NOT AVAILABLE,(504) 433-5551,REHABILITATION,OPEN,14,JEFFERSON,22051,USA,29.865979474,-90.03069185,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2020/08/15 00:00:00+00,IMAGERY/OTHER,2015/05/29 00:00:00+00,http://umrhospital.com/locations/new-orleans/,NOT AVAILABLE,NOT AVAILABLE,22,PROPRIETARY,-999,14,NOT AVAILABLE,N
43,-9887146.87361177,5439847.17412751,48,152354971,RIPON MEDICAL CENTER,845 PARKSIDE ST,RIPON,WI,54971,NOT AVAILABLE,(920) 748-3101,CRITICAL ACCESS,OPEN,18,FOND DU LAC,55039,USA,43.8343760920001,-88.817751529,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,2020/08/12 00:00:00+00,IMAGERY/OTHER,2015/03/27 00:00:00+00,http://www.agnesian.com/locations/hospitals/ripon-medical-center,1024,NOT AVAILABLE,55,NOT AVAILABLE,-999,18,LEVEL IV,N
44,-7951901.83310915,5135867.76398593,49,13402908,VA MEDICAL CENTER - PROVIDENCE,830 CHALKSTONE AVE,PROVIDENCE,RI,2908,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,-999,PROVIDENCE,44007,USA,41.8321390840001,-71.4331495449999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,2020/09/25 00:00:00+00,IMAGERY/OTHER,2015/05/26 00:00:00+00,http://www.providence.va.gov/,NOT AVAILABLE,NOT AVAILABLE,44,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,N
45,-10073670.1928317,5465918.93802543,50,15954660,TOMAH VA MEDICAL CENTER,500 E VETERANS ST,TOMAH,WI,54660,NOT AVAILABLE,(608) 372-3971,MILITARY,OPEN,-999,MONROE,55081,USA,44.00308068,-90.493319014,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,2020/09/25 00:00:00+00,IMAGERY/OTHER,2015/05/29 00:00:00+00,http://www.tomah.va.gov/,NOT AVAILABLE,NOT AVAILABLE,55,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,Y
46,-9983335.79105259,5649213.74315446,51,5854452,ASCENSION GOOD SAMARITAN HOSPITAL,601 S CENTER AVE,MERRILL,WI,54452,NOT AVAILABLE,(715) 536-5511,GENERAL ACUTE CARE,OPEN,25,LINCOLN,55069,USA,45.1756325370001,-89.681831276,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,2020/08/12 00:00:00+00,IMAGERY,2020/05/05 00:00:00+00,http://www.ministryhealth.org,1043,NOT AVAILABLE,55,NON-PROFIT,-999,25,LEVEL IV,Y
47,-13626838.6245906,4951554.4861141,52,58796001,RESTPADD PSYCHIATRIC HEALTH FACILITY,2750 EUREKA WAY,REDDING,CA,96001,NOT AVAILABLE,(530) 262-6700,PSYCHIATRIC,OPEN,16,SHASTA,06089,USA,40.586595392,-122.411974107,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2016/02/11 00:00:00+00,http://www.restpadd.com/,NOT AVAILABLE,NOT AVAILABLE,6,PROPRIETARY,-999,16,NOT AVAILABLE,N
48,-13408676.2692745,4114439.34592918,53,59093436,THE CHAMPION CENTER,303 SOUTH C STREET,LOMPOC,CA,93436,NOT AVAILABLE,(844) 394-3767,REHABILITATION,CLOSED,34,SANTA BARBARA,06083,USA,34.6353716090001,-120.452188325,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2016/02/17 00:00:00+00,https://championrecovery.com/,NOT AVAILABLE,NOT AVAILABLE,6,PROPRIETARY,-999,34,NOT AVAILABLE,N
49,-9424385.98904389,3774626.87392825,54,23831825,STEWART WEBSTER HOSPITAL,580 ALSTON STREET,RICHLAND,GA,31825,NOT AVAILABLE,(229) 887-3366,CRITICAL ACCESS,CLOSED,25,STEWART,13259,USA,32.08616827,-84.660699774,622310,"HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",http://www.gamap2care.info/locator.html#,2016/03/08 00:00:00+00,IMAGERY/OTHER,2016/03/08 00:00:00+00,http://www.stewartcountyga.gov/stewartwebsterhospital.htm,NOT AVAILABLE,NOT AVAILABLE,13,GOVERNMENT - DISTRICT/AUTHORITY,-999,25,NOT AVAILABLE,N
50,-13092129.3903257,4033110.34106948,55,21891761,KAISER FOUNDATION HOSPITAL - ONTARIO,2295 S. VINEYARD AVENUE,ONTARIO,CA,91761,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,176,SAN BERNARDINO,06071,USA,34.0320795600001,-117.60859933,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.kaiserpermanente.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,176,NOT AVAILABLE,N
51,-13052392.5005822,4035155.7872277,56,25692354,LOMA LINDA UNIV. MED. CENTER EAST CAMPUS HOSPITAL,25333 BARTON ROAD,LOMA LINDA,CA,92354,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,134,SAN BERNARDINO,06071,USA,34.047305635,-117.251636776,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.llumc.edu,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,134,NOT AVAILABLE,N
52,-13055218.1453696,4046899.59989625,57,44792404,ST. BERNARDINE MEDICAL CENTER,2101 NORTH WATERMAN AVENUE,SAN BERNARDINO,CA,92404,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,342,SAN BERNARDINO,06071,USA,34.1346723570001,-117.277019975,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.stbernardinemedicalcenter.com,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,342,NOT AVAILABLE,N
53,-13034973.5353518,3867669.95024288,58,20092120,KAISER FOUNDATION HOSPITAL - SAN DIEGO - ZION,4647 ZION AVENUE,SAN DIEGO,CA,92120,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,414,SAN DIEGO,06073,USA,32.7915625750001,-117.095159549,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.kaiserpermanente.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,414,NOT AVAILABLE,N
54,-13051416.7066538,3881621.69613875,59,40992037,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,173,SAN DIEGO,06073,USA,32.896858901,-117.24287107,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.scrippshealth.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,173,NOT AVAILABLE,N
55,-13056015.5723005,3900261.90751833,60,41092024,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,354 SANTA FE DRIVE,ENCINITAS,CA,92024,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,194,SAN DIEGO,06073,USA,33.0373447760001,-117.284183383,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.scripps.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,194,NOT AVAILABLE,Y
56,-13041632.4747083,3868561.60354177,61,42292123,SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS,3003 HEALTH CENTER DRIVE,SAN DIEGO,CA,92123,NOT AVAILABLE,NOT AVAILABLE,WOMEN,OPEN,206,SAN DIEGO,06073,USA,32.7982957780001,-117.154977819,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.sharp.com,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,206,NOT AVAILABLE,Y
57,-13042829.5560883,3862798.86740403,62,51092103,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,390,SAN DIEGO,06073,USA,32.754770233,-117.165731384,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,https://health.ucsd.edu/locations/pages/hillcrest.aspx,NOT AVAILABLE,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,6,NON-PROFIT,-999,390,LEVEL I,Y
58,-13631742.9746311,4549310.46701679,63,4894118,CALIFORNIA PACIFIC MED CTR-CALIFORNIA WEST,3700 CALIFORNIA STREET,SAN FRANCISCO,CA,94118,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,299,SAN FRANCISCO,06075,USA,37.786509197,-122.456030633,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.cpmc.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,299,NOT AVAILABLE,N
59,-13628989.3645749,4549901.4285401,64,5094115,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,2333 BUCHANAN STREET,SAN FRANCISCO,CA,94115,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,309,SAN FRANCISCO,06075,USA,37.7907045380001,-122.431294533,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.cpmc.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,309,NOT AVAILABLE,N
60,-13631489.2785134,4547561.10377057,65,46594117,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",450 STANYAN STREET,SAN FRANCISCO,CA,94117,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,403,SAN FRANCISCO,06075,USA,37.77408876,-122.453751642,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.stmarysmedicalcenter.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,403,NOT AVAILABLE,N
61,-13661914.3111085,4646290.41203858,66,20595403,KAISER FOUNDATION HOSPITAL - SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,CA,95403,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,173,SONOMA,06097,USA,38.471793006,-122.72706436,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.kaiserpermanente.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,173,NOT AVAILABLE,N
62,-13608627.1117853,4597368.36405982,67,19594590,KAISER FOUNDATION HOSPITAL & REHAB CENTER - VALLEJO,975 SERENO DRIVE,VALLEJO,CA,94589,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,248,SOLANO,06095,USA,38.12690208,-122.248377304,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.kaiserpermanente.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,248,NOT AVAILABLE,N
63,-13557839.5917391,4673645.41004466,68,53195695,WOODLAND MEMORIAL HOSPITAL,1325 COTTONWOOD STREET,WOODLAND,CA,95695,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,108,YOLO,06113,USA,38.663925024,-121.792145249,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.woodlandhealthcare.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,108,NOT AVAILABLE,N
64,-13610366.6843247,4554048.63753575,69,1294609,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT CAMPUS,3100 SUMMIT STREET,OAKLAND,CA,94609,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,75,ALAMEDA,06001,USA,37.8201396110001,-122.26400415,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.altabatessummit.com,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,75,NOT AVAILABLE,N
65,-13596951.5211709,4538861.15587821,70,39794578,SAN LEANDRO HOSPITAL,13855 EAST 14TH STREET,SAN LEANDRO,CA,94578,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,93,ALAMEDA,06001,USA,37.712288347,-122.143493689,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://edenmedcenter.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,93,NOT AVAILABLE,N
66,-13590764.2552986,4527772.09373199,71,46694545,ST. ROSE HOSPITAL,27200 CALAROGA AVENUE,HAYWARD,CA,94545,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,217,ALAMEDA,06001,USA,37.6334419930001,-122.087912534,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.srhca.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,217,NOT AVAILABLE,N
67,-13502060.2532531,4576120.18233282,72,45995204,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,2510 NORTH CALIFORNIA STREET,STOCKTON,CA,95204,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,35,SAN JOAQUIN,06077,USA,37.9765963,-121.291070926,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.stjosephscanhelp.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,35,NOT AVAILABLE,N
68,-13501738.7443073,4575254.65666177,73,46095204,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 NORTH CALIFORNIA STREET,STOCKTON,CA,95204,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,364,SAN JOAQUIN,06077,USA,37.970467188,-121.288182762,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.stjosephscares.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,364,NOT AVAILABLE,Y
69,-13121368.6107468,4046628.23346301,74,13291741,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,250 SOUTH GRAND AVENUE,GLENDORA,CA,91741,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,105,LOS ANGELES,06037,USA,34.1326545760001,-117.871259716,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,https://www.emanatehealth.org/locations/emanate-health-foothill-presbyterian-hospital/?utm_source=GMBlisting&utm_medium=organic,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,105,NOT AVAILABLE,Y
70,-13164269.3004949,4046024.54905828,75,14791204,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,1420 SOUTH CENTRAL AVENUE,GLENDALE,CA,91204,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,334,LOS ANGELES,06037,USA,34.128165628,-118.256643169,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.glendalememorial.com,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,334,NOT AVAILABLE,N
71,-13168447.3616571,4042045.75117393,76,19090027,KAISER FOUNDATION HOSPITAL - LOS ANGELES,4867 SUNSET BOULEVARD,LOS ANGELES,CA,90027,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,460,LOS ANGELES,06037,USA,34.0985736490001,-118.294175331,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.kaiserpermanente.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,460,NOT AVAILABLE,N
72,-13183591.7063438,4058187.75002011,77,19391402,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,13652 CANTARA STREET,PANORAMA CITY,CA,91402,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,218,LOS ANGELES,06037,USA,34.2185641940001,-118.430219294,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.kaiserpermanente.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,218,NOT AVAILABLE,N
73,-13194911.202605,4051704.68406271,78,36691356,PROVIDENCE CEDARS-SINAI TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,CA,91356,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,249,LOS ANGELES,06037,USA,34.170393216,-118.531904059,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://california.providence.org/,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,249,NOT AVAILABLE,N
74,-13167580.9340078,4037829.55938411,79,42990020,SHRINERS HOSPITAL FOR CHILDREN - L.A.,3160 GENEVA STREET,LOS ANGELES,CA,90020,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,60,LOS ANGELES,06037,USA,34.067204777,-118.286392079,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.shrinershospitalsforchildren.org/hospitals/locations/losa ngeles.aspx,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,60,NOT AVAILABLE,N
75,-13144569.622539,4006485.75785485,80,50190716,GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,21530 SOUTH PIONEER BOULEVARD,HAWAIIAN GARDENS,CA,90716,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,107,LOS ANGELES,06037,USA,33.833640007,-118.079677951,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.tcrmc.org/,NOT AVAILABLE,TRI-CITY REGIONAL MEDICAL CENTER,6,NON-PROFIT,-999,107,NOT AVAILABLE,N
76,-13650012.0502998,4712453.71717208,81,45295422,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE,CLEARLAKE,CA,95422,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,32,LAKE,06033,USA,38.935618855,-122.620144532,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.adventisthealth.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,32,NOT AVAILABLE,Y
77,-13336101.9822146,4422956.85084638,82,6193638,VALLEY CHILDREN'S HOSPITAL,9300 VALLEY CHILDREN'S PLACE,MADERA,CA,93636,NOT AVAILABLE,NOT AVAILABLE,CHILDREN,OPEN,356,MADERA,06039,USA,36.8840478340001,-119.800242412,622110,"CHILDREN'S HOSPITALS, GENERAL",http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.valleychildrens.org/pages/default.aspx,NOT AVAILABLE,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,6,NON-PROFIT,-999,356,NOT AVAILABLE,Y
78,-12958283.4834092,3997070.08125609,83,11792270,EISENHOWER MEDICAL CENTER,39000 BOB HOPE DR,RANCHO MIRAGE,CA,92270,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,489,RIVERSIDE,06065,USA,33.7633520680001,-116.406241091,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.emc.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,489,NOT AVAILABLE,Y
79,-13575030.8417078,4474301.79984131,84,15295124,GOOD SAMARITAN HOSPITAL-SAN JOSE,2425 SAMARITAN DRIVE,SAN JOSE,CA,95124,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,404,SANTA CLARA,06085,USA,37.252078736,-121.946576875,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.goodsamsanjose.com,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,404,NOT AVAILABLE,Y
80,-13580852.4249453,4485961.09942485,85,20495051,KAISER FOUNDATION HOSPITAL - SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,327,SANTA CLARA,06085,USA,37.3354013750001,-121.998873047,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.kaiserpermanente.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,327,NOT AVAILABLE,Y
81,-13600502.2062771,4500055.70948729,86,27094304,LUCILE PACKARD CHILDREN'S HOSPITAL STANFORD,725 WELCH ROAD,PALO ALTO,CA,94304,NOT AVAILABLE,NOT AVAILABLE,CHILDREN,OPEN,302,SANTA CLARA,06085,USA,37.436004575,-122.175390036,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY,2014/03/12 00:00:00+00,http://www.lpch.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,302,NOT AVAILABLE,Y
82,-13605845.5524105,4507466.69237684,87,19494063,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,149,SAN MATEO,06081,USA,37.488847836,-122.223390131,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.kaiserpermanente.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,149,NOT AVAILABLE,N
83,-13584706.7230533,4577037.21288192,88,18094520,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,2540 EAST STREET,CONCORD,CA,94520,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,245,CONTRA COSTA,06013,USA,37.9830895790001,-122.033496796,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.johnmuirhealth.com,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,245,NOT AVAILABLE,N
84,-13559045.5442806,4576916.44038156,89,47794509,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,ANTIOCH,CA,94509,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,145,CONTRA COSTA,06013,USA,37.9822344500001,-121.802978505,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2020/08/01 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.sutterdelta.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,145,NOT AVAILABLE,Y
