2016 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,,,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H0480,Demo,"MERIDIAN HEALTH PLAN OF MICHIGAN, INC.",Meridian Complete,"Caidan Enterprises, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H0490,Local CCP,"MOLINA HEALTHCARE OF OHIO, INC.",Molina Healthcare of Ohio,"Molina Healthcare, Inc.,",Not enough data available,51%,54%,Plan too small to be measured,Plan too small to be measured,Not enough data available,94%,CMS identified issues with this plan's data,75%,39%,73%,Not enough data available,58%,No data available,74%,68%,Not enough data available,Not enough data available,No data available,Not enough data available,72%,85%,Not enough data available,76%,83%,Not enough data available,22%,100,Not enough data available,Not enough data available,Not enough data available,90%,94%,Not enough data available,Not enough data available,Not enough data available,22%,100,Medicare shows only a Star Rating for this topic,80%,Not enough data available,99,7%,72%,65%,65%,67.6%
H0502,1876 Cost,THE CONTRA COSTA HEALTH PLAN,Contra Costa Health Plan,Contra Costa Health Services,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,100,Not enough data available,Not enough data available,Not enough data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H0504,Local CCP,CALIFORNIA PHYSICIANS' SERVICE,Blue Shield of California,California Physicians' Service,79%,77%,75%,73%,83%,55%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,37%,72%,99%,88%,77%,73%,61%,10%,81%,74%,84%,85%,87%,84%,0.16,5%,60,Medicare shows only a Star Rating for this topic,92%,88%,73%,74%,2.8,72%,0.16,5%,60,Medicare shows only a Star Rating for this topic,86%,90%,98,9%,78%,81%,77%,20.7%
H0523,Local CCP,AETNA HEALTH OF CALIFORNIA INC.,Aetna Medicare,Aetna Inc.,76%,73%,71%,65%,79%,50%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,48%,78%,94%,81%,74%,74%,57%,8%,79%,69%,85%,82%,83%,79%,0.14,14%,40,Medicare shows only a Star Rating for this topic,91%,91%,99%,98%,1.0,Not enough data available,0.14,14%,40,Medicare shows only a Star Rating for this topic,81%,89%,99,10%,73%,78%,75%,43.0%
H0524,Local CCP,"KAISER FOUNDATION HP, INC.",Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",91%,91%,80%,66%,78%,66%,98%,78.6%,97%,95%,97%,83%,84%,98%,90%,95%,88%,64%,12%,86%,81%,90%,89%,91%,86%,0.07,1%,100,Medicare shows only a Star Rating for this topic,95%,79%,98%,91%,0.6,95%,0.07,1%,100,Medicare shows only a Star Rating for this topic,91%,93%,100,5%,83%,84%,82%,83.6%
H0543,Local CCP,UHC OF CALIFORNIA,UnitedHealthcare,"UnitedHealth Group, Inc.",77%,75%,75%,65%,83%,52%,96%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,37%,73%,93%,85%,78%,73%,57%,9%,80%,76%,84%,86%,85%,82%,0.16,7%,80,Medicare shows only a Star Rating for this topic,99%,97%,96%,98%,0.4,91%,0.16,7%,80,Medicare shows only a Star Rating for this topic,83%,89%,98,6%,76%,79%,75%,33.8%
H0544,Local CCP,CAREMORE HEALTH PLAN,CareMore Health Plan,Anthem Inc.,83%,78%,74%,73%,76%,55%,96%,57.2%,92%,72%,93%,63%,78%,97%,82%,81%,74%,61%,7%,81%,73%,92%,85%,89%,82%,0.09,7%,100,Medicare shows only a Star Rating for this topic,98%,92%,93%,96%,0.4,Not enough data available,0.09,7%,100,Medicare shows only a Star Rating for this topic,87%,89%,99,4%,77%,78%,73%,32.2%
H0545,Local CCP,"INTER VALLEY HEALTH PLAN, INC.",Inter Valley Health Plan,InterValley Health Plan,79%,73%,71%,66%,74%,55%,98%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,55%,82%,95%,86%,88%,81%,57%,7%,76%,72%,90%,85%,89%,80%,0.04,5%,100,Medicare shows only a Star Rating for this topic,100%,86%,84%,78%,0.0,Not enough data available,0.04,5%,100,Medicare shows only a Star Rating for this topic,89%,92%,99,10%,75%,79%,76%,33.9%
H0562,Local CCP,"HEALTH NET OF CALIFORNIA,INC.",Health Net of California,"Health Net, Inc.",80%,77%,72%,70%,75%,51%,91%,30.0%,99%,77%,83%,43%,76%,96%,84%,76%,77%,58%,9%,83%,73%,87%,84%,86%,84%,0.16,11%,80,Medicare shows only a Star Rating for this topic,98%,90%,96%,96%,1.1,73%,0.16,11%,80,Medicare shows only a Star Rating for this topic,84%,89%,99,5%,78%,79%,76%,20.0%
H0564,Local CCP,BLUE CROSS OF CALIFORNIA,Anthem Blue Cross,Anthem Inc.,73%,68%,63%,67%,77%,46%,94%,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,46%,64%,95%,82%,69%,70%,59%,8%,Not enough data available,Not enough data available,Not enough data available,Not enough data available,83%,Not enough data available,0.31,7%,80,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,99%,98%,4.6,Not enough data available,0.31,7%,80,Medicare shows only a Star Rating for this topic,84%,Not enough data available,99,6%,71%,77%,74%,25.6%
H0571,Local CCP,CHINESE COMMUNITY HEALTH PLAN,Chinese Community Health Plan,Chinese Hospital Association,67%,72%,82%,72%,78%,55%,94%,CMS identified issues with this plan's data,84%,57%,77%,28%,78%,93%,87%,76%,66%,76%,10%,81%,73%,91%,88%,87%,84%,0.05,5%,0,Medicare shows only a Star Rating for this topic,CMS identified issues with this plan's data,CMS identified issues with this plan's data,Not enough data available,Not enough data available,CMS identified issues with this plan's data,CMS identified issues with this plan's data,0.05,5%,0,Medicare shows only a Star Rating for this topic,85%,87%,98,3%,86%,87%,82%,21.6%
H0602,1876 Cost,ROCKY MOUNTAIN HEALTH MAINTENANCE ORGANIZATION,Rocky Mountain Health Plans,"Rocky Mountain HMO, Inc.",71%,71%,77%,66%,81%,51%,90%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,21%,70%,85%,77%,76%,74%,57%,10%,87%,79%,92%,86%,87%,87%,0.06,4%,80,Medicare shows only a Star Rating for this topic,98%,96%,Plan not required to report measure,Plan not required to report measure,0.5,Not enough data available,0.06,4%,80,Medicare shows only a Star Rating for this topic,84%,92%,96,15%,78%,82%,79%,76.6%
H0609,Local CCP,"PACIFICARE OF COLORADO, INC",UnitedHealthcare,"UnitedHealth Group, Inc.",69%,77%,79%,71%,80%,51%,95%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,47%,68%,93%,84%,78%,78%,55%,8%,85%,78%,88%,86%,85%,86%,0.12,5%,100,Medicare shows only a Star Rating for this topic,98%,95%,96%,98%,0.9,85%,0.12,5%,100,Medicare shows only a Star Rating for this topic,84%,91%,98,6%,76%,80%,76%,42.9%
H0624,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",65%,70%,73%,69%,78%,46%,97%,36.6%,91%,85%,94%,Not enough data available,66%,89%,72%,73%,77%,68%,10%,86%,74%,87%,86%,87%,83%,0.19,11%,100,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,96%,98%,0.0,Not enough data available,0.19,11%,100,Medicare shows only a Star Rating for this topic,85%,90%,98,12%,74%,75%,74%,51.1%
H0630,Local CCP,KAISER FOUNDATION HP OF CO,Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",86%,87%,82%,68%,83%,58%,99%,77.9%,90%,95%,97%,58%,80%,95%,88%,90%,90%,58%,7%,83%,80%,88%,87%,89%,85%,0.12,2%,100,Medicare shows only a Star Rating for this topic,100%,96%,98%,91%,0.0,Not enough data available,0.12,2%,100,Medicare shows only a Star Rating for this topic,90%,93%,100,6%,79%,83%,81%,64.2%
H0657,1876 Cost,COLORADO CHOICE HEALTH PLANS,Colorado Choice Health Plans,Colorado Choice Health Plans,41%,38%,69%,68%,80%,41%,85%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,49%,No data available,41%,63%,Not enough data available,58%,No data available,85%,78%,93%,83%,83%,80%,Not enough data available,Not enough data available,100,Not enough data available,Not enough data available,Not enough data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
