row_id,icd9_code,short_title,long_title
448,3329,bronch/lung dx proc nec,other diagnostic procedures on lung or bronchus
449,3331,destr phren-lung collaps,destruction of phrenic nerve for collapse of lung
450,3332,pnemothorax-lung collaps,artificial pneumothorax for collapse of lung
451,3333,pneumoperit-lung collaps,pneumoperitoneum for collapse of lung
452,3334,thoracoplasty,thoracoplasty
453,3339,surg collaps of lung nec,other surgical collapse of lung
454,3341,bronchial lacerat suture,suture of laceration of bronchus
455,3342,bronchial fistula clos,closure of bronchial fistula
456,3343,lung laceration closure,closure of laceration of lung
457,3348,bronchial repair nec,other repair and plastic operations on bronchus
458,3349,lung repair nec,other repair and plastic operations on lung
459,3350,lung transplant nos,"lung transplantation, not otherwise specified"
460,3351,unilat lung transplant,unilateral lung transplantation
461,3352,bilat lung transplant,bilateral lung transplantation
462,336,comb heart/lung transpla,combined heart-lung transplantation
463,3371,"endo ins/re bron val,one","endoscopic insertion or replacement of bronchial valve(s), single lobe"
464,3372,endo pulm arwy flow msmt,endoscopic pulmonary airway flow measurement
465,3373,"endo ins/re brnc val,mul","endoscopic insertion or replacement of bronchial valve(s), multiple lobes"
466,3378,endo rem bronch devc/sub,endoscopic removal of bronchial device(s) or substances
467,3379,endo insrt bronc def/sub,endoscopic insertion of other bronchial device or substances
468,3391,bronchial dilation,bronchial dilation
469,3392,bronchial ligation,ligation of bronchus
470,3393,puncture of lung,puncture of lung
471,3398,bronchial operation nec,other operations on bronchus
472,3399,lung operation nec,other operations on lung
473,3401,incision of chest wall,incision of chest wall
474,3402,exploratory thoracotomy,exploratory thoracotomy
475,3403,reopen thoracotomy site,reopening of recent thoracotomy site
476,3404,insert intercostal cath,insertion of intercostal catheter for drainage
477,3405,pleuroperitoneal shunt,creation of pleuroperitoneal shunt
478,3406,thorac drain pleurl cav,thoracoscopic drainage of pleural cavity
479,3409,other pleural incision,other incision of pleura
480,341,incision of mediastinum,incision of mediastinum
481,3420,thoracoscopic pleural bx,thoracoscopic pleural biopsy
482,3421,transpleura thoracoscopy,transpleural thoracoscopy
483,3422,mediastinoscopy,mediastinoscopy
484,3423,chest wall biopsy,biopsy of chest wall
485,3424,pleural biopsy nec,other pleural biopsy
486,3425,clos mediastinal biopsy,closed [percutaneous] [needle] biopsy of mediastinum
487,3426,open mediastinal biopsy,open mediastinal biopsy
488,3427,biopsy of diaphragm,biopsy of diaphragm
489,3428,dx procedure thorax nec,"other diagnostic procedures on chest wall, pleura, and diaphragm"
490,3429,dx proc mediastinum nec,other diagnostic procedures on mediastinum
491,343,destruct mediastin les,excision or destruction of lesion or tissue of mediastinum
492,344,destruct chest wall les,excision or destruction of lesion of chest wall
493,3471,suture chest wall lacer,suture of laceration of chest wall
494,3472,thoracostomy closure,closure of thoracostomy
495,3473,clos thoracic fistul nec,closure of other fistula of thorax
496,3474,pectus deformity repair,repair of pectus deformity
497,3479,other chest wall repair,other repair of chest wall
498,3481,excise diaphragm lesion,excision of lesion or tissue of diaphragm
499,3482,suture diaphragm lacerat,suture of laceration of diaphragm
500,3483,close diaphragm fistula,closure of fistula of diaphragm
501,3484,other diaphragm repair,other repair of diaphragm
502,3485,implant diaphra pacemake,implantation of diaphragmatic pacemaker
503,3489,diaphragm operation nec,other operations on diaphragm
504,3491,thoracentesis,thoracentesis
505,3492,inject into thorax cavit,injection into thoracic cavity
506,3493,repair of pleura,repair of pleura
507,3499,thoracic operation nec,other operations on thorax
508,3500,closed valvotomy nos,"closed heart valvotomy, unspecified valve"
509,3501,closed aortic valvotomy,"closed heart valvotomy, aortic valve"
510,3502,closed mitral valvotomy,"closed heart valvotomy, mitral valve"
511,3503,closed pulmon valvotomy,"closed heart valvotomy, pulmonary valve"
512,3504,closed tricusp valvotomy,"closed heart valvotomy, tricuspid valve"
513,3505,endovas repl aortc valve,endovascular replacement of aortic valve
514,3506,trnsapcl rep aortc valve,transapical replacement of aortic valve
515,3507,endovas repl pulm valve,endovascular replacement of pulmonary valve
516,3508,trnsapcl repl pulm valve,transapical replacement of pulmonary valve
517,3509,endovas repl uns hrt vlv,endovascular replacement of unspecified heart valve
518,3510,open valvuloplasty nos,"open heart valvuloplasty without replacement, unspecified valve"
519,3511,opn aortic valvuloplasty,open heart valvuloplasty of aortic valve without replacement
520,3512,opn mitral valvuloplasty,open heart valvuloplasty of mitral valve without replacement
521,3513,opn pulmon valvuloplasty,open heart valvuloplasty of pulmonary valve without replacement
522,3514,opn tricus valvuloplasty,open heart valvuloplasty of tricuspid valve without replacement
523,3520,opn/oth rep hrt vlv nos,open and other replacement of unspecified heart valve
524,3521,opn/oth rep aort vlv-tis,open and other replacement of aortic valve with tissue graft
525,3522,opn/oth rep aortic valve,open and other replacement of aortic valve
526,3523,opn/oth rep mtrl vlv-tis,open and other replacement of mitral valve with tissue graft
527,3451,decortication of lung,decortication of lung
528,3452,thoracoscopc decort lung,thoracoscopic decortication of lung
529,3459,other pleural excision,other excision of pleura
530,346,scarification of pleura,scarification of pleura
531,310,injection of larynx,injection of larynx
532,311,temporary tracheostomy,temporary tracheostomy
533,3121,mediastinal tracheostomy,mediastinal tracheostomy
534,3129,other perm tracheostomy,other permanent tracheostomy
535,313,incis larynx trachea nec,other incision of larynx or trachea
536,3141,tracheoscopy thru stoma,tracheoscopy through artificial stoma
537,3142,larygnoscopy/tracheoscop,laryngoscopy and other tracheoscopy
538,3143,closed biopsy larynx,closed [endoscopic] biopsy of larynx
539,3144,closed biopsy trachea,closed [endoscopic] biopsy of trachea
540,3145,opn bx larynx or trachea,open biopsy of larynx or trachea
541,3148,oth larynx dx procedure,other diagnostic procedures on larynx
542,3149,oth trachea dx procedure,other diagnostic procedures on trachea
543,315,local destruc trach les,local excision or destruction of lesion or tissue of trachea
544,3161,suture of laryngeal lac,suture of laceration of larynx
545,3162,laryngeal fistula clos,closure of fistula of larynx
546,3163,laryngostomy revision,revision of laryngostomy
547,3164,laryngeal fx repair,repair of laryngeal fracture
548,3169,other laryngeal repair,other repair of larynx
549,3171,suture of tracheal lacer,suture of laceration of trachea
550,3172,closure of tracheostomy,closure of external fistula of trachea
551,3173,trachea fistula clos nec,closure of other fistula of trachea
552,3174,revision of tracheostomy,revision of tracheostomy
553,3175,tracheal reconstruction,reconstruction of trachea and construction of artificial larynx
554,3179,other tracheal repair,other repair and plastic operations on trachea
555,3191,laryngeal nerv division,division of laryngeal nerve
556,3192,lysis trach/larynx adhes,lysis of adhesions of trachea or larynx
557,3193,replace trac/laryn stent,replacement of laryngeal or tracheal stent
558,3194,tracheal injection,injection of locally-acting therapeutic substance into trachea
559,3195,tracheoesoph fistulizat,tracheoesophageal fistulization
560,3198,oth laryngeal operation,other operations on larynx
561,3199,other tracheal operation,other operations on trachea
562,3201,endosc destruc bronc les,endoscopic excision or destruction of lesion or tissue of bronchus
563,3209,other destruc bronc les,other local excision or destruction of lesion or tissue of bronchus
564,3220,thorac exc lung lesion,thoracoscopic excision of lesion or tissue of lung
565,3221,emphysema bleb plication,plication of emphysematous bleb
566,3222,lung vol reduction surg,lung volume reduction surgery
567,3223,open abltn lung les/tiss,open ablation of lung lesion or tissue
568,3224,perc abltn lung les/tiss,percutaneous ablation of lung lesion or tissue
569,3225,thor abltn lung les/tiss,thoracoscopic ablation of lung lesion or tissue
570,3226,abltn lung tiss nec/nos,other and unspecified ablation of lung lesion or tissue
571,3227,"brnc thrmplsty,ablt mscl","bronchoscopic bronchial thermoplasty, ablation of airway smooth muscle"
572,3228,endosc destruc lung les,endoscopic excision or destruction of lesion or tissue of lung
573,3229,destroy loc lung les nec,other local excision or destruction of lesion or tissue of lung
574,3230,thorac seg lung resect,thoracoscopic segmental resection of lung
575,3239,oth seg lung resect nos,other and unspecified segmental resection of lung
576,3241,thorac lobectomy lung,thoracoscopic lobectomy of lung
577,3249,lobectomy of lung nec,other lobectomy of lung
578,3250,thoracospc pneumonectomy,thoracoscopic pneumonectomy
579,3259,other pneumonectomy nos,other and unspecified pneumonectomy
580,326,rad dissec thorac struct,radical dissection of thoracic structures
581,330,incision of bronchus,incision of bronchus
582,3320,thoracoscopc lung biopsy,thoracoscopic lung biopsy
583,3321,bronchoscopy thru stoma,bronchoscopy through artificial stoma
584,3691,coron vess aneurysm rep,repair of aneurysm of coronary vessel
585,3699,heart vessel op nec,other operations on vessels of heart
586,370,pericardiocentesis,pericardiocentesis
587,3710,incision of heart nos,"incision of heart, not otherwise specified"
588,3711,cardiotomy,cardiotomy
589,3712,pericardiotomy,pericardiotomy
590,3720,noninvas elect stimulatn,noninvasive programmed electrical stimulation [nips]
591,3721,rt heart cardiac cath,right heart cardiac catheterization
592,3524,opn/oth rep mitral valve,open and other replacement of mitral valve
593,3525,opn/oth rep pulm vlv-tis,open and other replacement of pulmonary valve with tissue graft
594,3526,opn/oth repl pul valve,open and other replacement of pulmonary valve
595,3527,opn/oth rep tcspd vlv-ts,open and other replacement of tricuspid valve with tissue graft
596,3528,opn/oth repl tcspd valve,open and other replacement of tricuspid valve
597,3531,papillary muscle ops,operations on papillary muscle
598,3532,chordae tendineae ops,operations on chordae tendineae
599,3533,annuloplasty,annuloplasty
600,3534,infundibulectomy,infundibulectomy
601,3535,trabecul carneae cord op,operations on trabeculae carneae cordis
602,3539,tiss adj to valv ops nec,operations on other structures adjacent to valves of heart
603,3541,enlarge existing sep def,enlargement of existing atrial septal defect
604,3542,create septal defect,creation of septal defect in heart
605,3550,prosth rep hrt septa nos,repair of unspecified septal defect of heart with prosthesis
606,3551,pros rep atrial def-opn,"repair of atrial septal defect with prosthesis, open technique"
607,3552,pros repair atria def-cl,"repair of atrial septal defect with prosthesis, closed technique"
608,3553,pros rep ventric def-opn,"repair of ventricular septal defect with prosthesis, open technique"
609,3554,pros rep endocar cushion,repair of endocardial cushion defect with prosthesis
610,3555,pros rep ventrc def-clos,"repair of ventricular septal defect with prosthesis, closed technique"
611,3560,grft repair hrt sept nos,repair of unspecified septal defect of heart with tissue graft
612,3561,graft repair atrial def,repair of atrial septal defect with tissue graft
