row_id,itemid,label,linksto
826,3169,multipodous boots,chartevents
827,3172,right groin sheath,chartevents
828,3174,labetalol mcg/kg/min,chartevents
829,3175,bear hugger,chartevents
830,3176,nicardip.mcg/kg/min,chartevents
831,3177,left fem. aline,chartevents
832,3178,right femoral aline,chartevents
833,3179,1:1 sitter,chartevents
834,3180,aprv p-hi,chartevents
835,3181,aprv p-low,chartevents
836,3182,aprv t-hi,chartevents
837,3183,aprv t-low,chartevents
838,3184,neo mcg/kg/min,chartevents
839,3186,nicardipine,chartevents
840,3188,neo mcq/kg/min,chartevents
841,3189,high min. vol,chartevents
842,3190,high  minute vol,chartevents
843,3191,deflate rectal tube,chartevents
844,3192,bumex mg/hr,chartevents
845,3194,lab svo2,chartevents
846,3195,p insp,chartevents
847,3196,"high min. vol,",chartevents
848,3197,ino level,chartevents
849,3199,valpro acid,chartevents
850,3200,high minute volume m,chartevents
851,3201,methylhemaglobin,chartevents
852,3202,pin care,chartevents
853,3204,pinsp.,chartevents
854,3206,40gmcagluc/1000ccns,chartevents
855,3207,high mmv,chartevents
856,3208,atc % (size 7),chartevents
857,3209,p low,chartevents
858,3210,pressure high,chartevents
859,3211,time high,chartevents
860,3212,time low,chartevents
861,3213,rt fem art line,chartevents
862,3214,ca++ gluconate,chartevents
863,3215,xgris,chartevents
864,3216,ns flush foley,chartevents
865,3217,abd binder,chartevents
866,3218,tcpcv driving press.,chartevents
867,3219,calcium gluconate,chartevents
868,3220,tbili,chartevents
869,3222,logroll,chartevents
870,3223,bedbath,chartevents
871,3226,%cool mist,chartevents
872,3228,trch size,chartevents
873,3233,peg site dressing,chartevents
874,3235,driving press,chartevents
875,3236,hi minute volume,chartevents
876,3238,csf pressure,chartevents
877,3239,nicardipine mcg/kg/m,chartevents
878,3240,nicardipine gtt,chartevents
879,3241,lfemabp,chartevents
880,3242,nicardipine mcq/kg/m,chartevents
881,3243,rupper arm fistula,chartevents
882,3244,rt fem a-line,chartevents
883,3245,ileostomy,chartevents
884,3246,multpodis splint,chartevents
885,3248,mittens,chartevents
886,3249,bedbath,chartevents
887,3250,nephrostomy tube,chartevents
888,3253,sigh breath/pressure,chartevents
889,3254,high minute vent.,chartevents
890,3256,l ulnar abp,chartevents
891,3257,xigris @ 1.66 mg/hr,chartevents
892,3258,d10w,chartevents
893,3259,mv,chartevents
894,3260,high minnute volume,chartevents
895,3262,extremities elevated,chartevents
896,3263,bathed,chartevents
897,3264,multi podus splints,chartevents
898,3265,ecmo flow,chartevents
899,3268,insp time,chartevents
900,3269,xigris mg/hr,chartevents
901,3270,aprotinin ml/hr,chartevents
902,3271,insp time,chartevents
903,3274,domeboro soaks,chartevents
904,3277,nicardipine--mg/hr,chartevents
905,3281,xigres mg/hr,chartevents
906,3283,warm pack to lt arm,chartevents
907,3285,rotation on/off,chartevents
908,3286,solumedrol,chartevents
909,3288,o2 sat [pre],chartevents
910,3291,abdominal appearance,chartevents
911,3292,abdominal color,chartevents
912,3293,abdominal exam,chartevents
913,3294,abdominal girth (cm),chartevents
914,3295,abdominal loops,chartevents
915,3296,abnormalities,chartevents
916,3297,airleak,chartevents
917,3298,albuterol mdi,chartevents
918,3299,albuterol minineb,chartevents
919,3302,amphotericin,chartevents
920,3303,ampicillin,chartevents
921,3304,anterior fontanelle [texture],chartevents
922,3306,apnea [existence],chartevents
923,3307,appearance,chartevents
924,3309,atrovent mdi,chartevents
925,3310,auditory evokes,chartevents
926,3311,bp alarm [low],chartevents
927,3312,bp cuff [mean],chartevents
928,3313,bp cuff [systolic],chartevents
929,3314,bp left arm [mean],chartevents
930,3315,bp left arm [systolic],chartevents
931,3316,bp left leg [mean],chartevents
932,3317,bp left leg [systolic],chartevents
933,3318,bp pal [mean],chartevents
934,3319,bp pal [systolic],chartevents
935,3320,bp right arm [mean],chartevents
936,3321,bp right arm [systolic],chartevents
937,3322,bp right leg [mean],chartevents
938,3323,bp right leg [systolic],chartevents
939,3324,bp uac [mean],chartevents
940,3325,bp uac [systolic],chartevents
941,3326,babygram,chartevents
942,3327,bag & mask present,chartevents
943,3328,behavioral state,chartevents
944,3329,behavioralintervent,chartevents
945,3330,bicitra,chartevents
946,3331,blink reflex [left],chartevents
947,3333,blood cultures,chartevents
948,3334,blood out,chartevents
949,3335,boundaries,chartevents
950,3336,breast assessment,chartevents
951,3337,breath rate,chartevents
952,3338,breath sounds [l],chartevents
953,3339,breath sounds [r],chartevents
954,3340,bruising [existence],chartevents
955,3341,cbc,chartevents
956,3343,ct scan,chartevents
957,3344,cvl dressing change,chartevents
958,3345,cvp alarm [low],chartevents
959,3346,caffeine,chartevents
960,3347,calcium gluconate,chartevents
961,3348,capillary refill,chartevents
962,3349,captopril,chartevents
963,3350,caput,chartevents
964,3351,car safety seat screen [remark],chartevents
965,3352,cardiac echo,chartevents
966,3353,cardiac murmur,chartevents
967,3354,cardiac rhythm,chartevents
968,3356,cephalohematoma,chartevents
969,3358,chest appearance,chartevents
970,3359,chest circum    (cm),chartevents
971,3362,chest tube assessm't,chartevents
972,3363,chest tube site 1,chartevents
973,3364,chest tube site 2,chartevents
974,3365,chest tube suction,chartevents
975,3366,chest x-ray,chartevents
976,3367,circumcision,chartevents
977,3369,clindamycin,chartevents
978,3370,cobedding,chartevents
979,3372,[color],chartevents
980,3373,color (overall),chartevents
981,3374,color change,chartevents
982,3376,combivent,chartevents
983,3377,combivent mdi,chartevents
984,3378,consent for visitors,chartevents
985,3380,cry,chartevents
986,3381,cyclogyl,chartevents
987,3382,cyclomydril,chartevents
988,3383,dtap,chartevents
989,3384,dad held infant,chartevents
990,3385,dad in to visit,chartevents
991,3386,day of life,chartevents
992,3388,decadron,chartevents
993,3390,diamox,chartevents
994,3391,direct coombs,chartevents
995,3392,directed donor,chartevents
996,3393,disease state,chartevents
997,3394,diuril,chartevents
998,3396,ecg,chartevents
999,3397,eeg,chartevents
1000,3398,ett (re)taped,chartevents
1001,3399,ett changed,chartevents
1002,3400,ett size,chartevents
1003,3401,ett sx color,chartevents
1004,3402,ett sx quality,chartevents
1005,3403,ett sx quantity,chartevents
1006,3404,ett taped at (cm),chartevents
1007,3405,edema [existence],chartevents
1008,3407,enteral in for calc.,chartevents
1009,3408,environment,chartevents
1010,3409,environmental interv,chartevents
1011,3412,erythromycin oint.,chartevents
1012,3414,excoriated,chartevents
1013,3416,eye abnormalities,chartevents
1014,3417,eye drainage [left],chartevents
1015,3418,eye lids,chartevents
1016,3419,eye shields,chartevents
1017,3420,fio2,chartevents
1018,3421,fio2 alarm [low],chartevents
1019,3422,fio2 [meas],chartevents
1020,3423,family meeting held,chartevents
1021,3424,family mtg. planned,chartevents
1022,3425,feso4,chartevents
1023,3426,feeding,chartevents
1024,3427,feeding tube check,chartevents
1025,3428,feeding tube loc,chartevents
1026,3429,feeding tube size,chartevents
1027,3430,feeding tube type,chartevents
1028,3432,fentanyl,chartevents
1029,3433,fever,chartevents
1030,3436,flowrate (cc/min),chartevents
1031,3437,flowrate (l/m),chartevents
1032,3438,fluid in for calc.,chartevents
1033,3439,furosemide/lasix,chartevents
1034,3442,gastric secretions,chartevents
1035,3444,genitalia,chartevents
1036,3445,gentamicin,chartevents
1037,3446,gestational age,chartevents
1038,3447,glucose monitor #,chartevents
1039,3448,grandparents visit,chartevents
1040,3449,grasp,chartevents
1041,3450,hr alarm [low],chartevents
1042,3451,head circ       (cm),chartevents
1043,3452,head us,chartevents
1044,3453,head of bed,chartevents
1045,3454,heptavax,chartevents
1046,3455,hernia [left],chartevents
1047,3456,hernia [right],chartevents
1048,3457,hertz,chartevents
1049,3458,hib vaccine,chartevents
1050,3459,high pressure relief,chartevents
1051,3460,humidity temp [meas],chartevents
1052,3463,hydrocortisone,chartevents
1053,3465,iv #1 [location],chartevents
1054,3466,iv #2 [location],chartevents
1055,3467,iv #3 [location],chartevents
1056,3468,iv #4 [location],chartevents
1057,3469,iv #5 [location],chartevents
1058,3471,iv site #5,chartevents
1059,3472,image transmission,chartevents
1060,3474,indomethacin/indocin,chartevents
1061,3475,infant abo/rh,chartevents
1062,3476,infant position,chartevents
1063,3477,infant's behavior,chartevents
1064,3479,intervention,chartevents
1065,3480,interventionassess,chartevents
1066,3482,kub,chartevents
1067,3483,kangaroo care [time],chartevents
1068,3484,latch on,chartevents
1069,3485,length   calc   (cm),chartevents
1070,3486,length in inches,chartevents
1071,3487,lesions,chartevents
1072,3488,lipid change q 12 hr,chartevents
1073,3489,lips,chartevents
1074,3490,liver,chartevents
1075,3492,lorazepam/ativan,chartevents
1076,3494,lowest heart rate,chartevents
1077,3495,lowest sao2,chartevents
1078,3496,lumbar puncture,chartevents
1079,3497,mawp alarm [low],chartevents
1080,3498,mri,chartevents
1081,3502,mean paw,chartevents
1082,3503,mean paw [meas],chartevents
1083,3504,midazolam/versed,chartevents
1084,3509,mode,chartevents
1085,3510,molding,chartevents
1086,3511,mom held infant,chartevents
1087,3512,mom in to visit,chartevents
1088,3513,moro reflex,chartevents
1089,3514,mottles,chartevents
1090,3516,multi-vitamins,chartevents
1091,3517,murmur description,chartevents
1092,3518,murmur intensity,chartevents
1093,3519,muscle tone,chartevents
1094,3520,muscular abnormality,chartevents
1095,3521,myoclonic jerks,chartevents
1096,3522,ng feedings,chartevents
1097,3523,ng tube taped at:,chartevents
1098,3524,ngt placement,chartevents
1099,3525,nicu procedures,chartevents
1100,3528,na bicarbonate,chartevents
1101,3530,narcotic analgesic,chartevents
1102,3531,nares patent [left],chartevents
1103,3532,nasal congestion,chartevents
1104,3536,nasal sx color,chartevents
1105,3537,nasal sx quality,chartevents
1106,3538,nasal sx quantity,chartevents
1107,3539,neonatal opium solut,chartevents
1108,3540,nipple type,chartevents
1109,3543,o2 administration,chartevents
1110,3544,o2 analyzer cal,chartevents
1111,3545,o2 sat w/seizure,chartevents
1112,3546,o2 tubing present,chartevents
1113,3547,og/ng residual,chartevents
1114,3548,oral abnormalities,chartevents
1115,3549,oral sx color,chartevents
1116,3550,oral sx quality,chartevents
1117,3551,oral sx quantity,chartevents
1118,3553,ostomy bag change,chartevents
1119,3554,oxacillin,chartevents
1120,3555,peep alarm,chartevents
1121,3556,pip alarm,chartevents
1122,832,procan napa,chartevents
1123,833,rbc,chartevents
1124,834,sao2,chartevents
1125,835,sed rate,chartevents
1126,836,serum osmolality,chartevents
1127,837,sodium (135-148),chartevents
1128,838,svo2,chartevents
1129,842,theophylline,chartevents
1130,844,thrombin (16-21),chartevents
1131,845,tobramycin/peak,chartevents
1132,846,tobramycin/random,chartevents
1133,847,tobramycin/trough,chartevents
1134,848,total bili (0-1.5),chartevents
1135,849,total protein(6.5-8),chartevents
1136,850,triglyceride (0-200),chartevents
1137,851,troponin,chartevents
1138,852,tylenol,chartevents
1139,853,uric acid (2.7-7.0),chartevents
1140,854,vancomycin/peak,chartevents
1141,855,vancomycin/random,chartevents
1142,856,vancomycin/trough,chartevents
1143,857,venous co2(calc),chartevents
1144,858,venous pvco2,chartevents
1145,859,venous pvo2,chartevents
1146,860,venous ph,chartevents
1147,861,"wbc (4-11,000)",chartevents
1148,916,allergy 1,chartevents
1149,917,diagnosis/op,chartevents
1150,919,service,chartevents
1151,920,admit ht,chartevents
1152,924,readmission,chartevents
1153,925,marital status,chartevents
1154,926,religion,chartevents
1155,927,allergy 2,chartevents
1156,930,ext,chartevents
1157,935,allergy 3,chartevents
1158,938,blood cultures,chartevents
1159,940,trach care,chartevents
1160,941,urine culture,chartevents
1161,942,blood cultures,chartevents
1162,944,chest pt,chartevents
1163,946,stv,chartevents
1164,956,cpt,chartevents
1165,964,tham cc/hr,chartevents
1166,968,ekg,chartevents
1167,970,trach care,chartevents
1168,972,passy muir valve,chartevents
1169,977,trache care,chartevents
1170,981,dilaudid,chartevents
1171,983,leech therapy,chartevents
1172,986,abg hct,chartevents
1173,987,clot to blood bank,chartevents
1174,993,bladder pressure,chartevents
1175,996,bladder pressure,chartevents
1176,1000,cisatricurium,chartevents
1177,1001,rotation,chartevents
1178,1003,cuff pressure,chartevents
1179,1010,high exhaled min vol,chartevents
1180,1011,urine osmolarity,chartevents
1181,1015,passy muir valve,chartevents
1182,1019,thigh hi teds,chartevents
1183,1022,trach care,chartevents
1184,1023,cisatra mcg/kg/min,chartevents
1185,1027,abdominal binder,chartevents
1186,1028,cisatracurium,chartevents
1187,1029,incentive spirometer,chartevents
1188,1032,hi/minute/vol/alarm,chartevents
1189,1034,ra sat,chartevents
1190,1035,wedge sat,chartevents
1191,1036,protonics,chartevents
1192,1037,o2 %,chartevents
1193,1038,hi/minute/vols alarm,chartevents
1194,1039,mdi #4,chartevents
1195,1040,bipap fio2,chartevents
1196,1041,flap doppler,chartevents
1197,1042,acetomenophen,chartevents
1198,1043,less restrict meas.,chartevents
1199,1044,pain level,chartevents
1200,1045,pain level/response,chartevents
1201,1046,pain present,chartevents
1202,1047,range of motion,chartevents
1203,1048,zzzn management,chartevents
1204,1049,aicd,chartevents
1205,1050,left thigh hematoma,chartevents
1206,1051,passy-muir valve,chartevents
1207,1052,rocuronium,chartevents
1208,1053,bed/bath linen,chartevents
1209,1054,protonix,chartevents
1210,1055,hi/minute/vol/alarm,chartevents
1211,1056,chest pt,chartevents
1212,1057,edema,chartevents
1213,1058,foley cath. care,chartevents
1214,1059,shampoo hair,chartevents
1215,1060,ammonia,chartevents
1216,1061,mulitpodis boots,chartevents
1217,1062,pmv on/off,chartevents
1218,1063,bath,chartevents
1219,1066,shave,chartevents
1220,1067,apnea test,chartevents
1221,1069,seizure activity,chartevents
1222,1070,shampoo,chartevents
1223,1077,hair washed,chartevents
1224,1078,bath,chartevents
1225,1079,inv#1chg o/wire date,chartevents
1226,1080,inv#2chg o/wire date,chartevents
1227,1081,inv#3chg o/wire date,chartevents
1228,1082,inv#4chg o/wire date,chartevents
1229,1083,inv#5chg o/wire date,chartevents
1230,1084,inv#6chg o/wire date,chartevents
1231,1085,inv#7chg o/wire date,chartevents
1232,1086,inv#8chg o/wire date,chartevents
1233,1087,pain assess method,chartevents
1234,1089,painlevel acceptable,chartevents
1235,1090,ramsey sedationscale,chartevents
1236,1091,trach insert date,chartevents
1237,1092,zzzzz date,chartevents
1238,1093,coccyx drsg change,chartevents
1239,1094,podus boot,chartevents
1240,1095,cuff leak present,chartevents
1241,1096,auto-peep level,chartevents
1242,1097,pantoprazole  mg/hr,chartevents
