row_id,icd9_code,short_title,long_title
280,01705,tb skin/subcut-histo dx,"tuberculosis of skin and subcutaneous cellular tissue, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
281,01706,tb skin/subcut-oth test,"tuberculosis of skin and subcutaneous cellular tissue, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
282,01710,erythema nodos tb-unspec,"erythema nodosum with hypersensitivity reaction in tuberculosis, unspecified"
283,01711,erythem nodos tb-no exam,"erythema nodosum with hypersensitivity reaction in tuberculosis, bacteriological or histological examination not done"
284,01712,erythem nod tb-exam unkn,"erythema nodosum with hypersensitivity reaction in tuberculosis, bacteriological or histological examination unknown (at present)"
285,01713,erythem nod tb-micro dx,"erythema nodosum with hypersensitivity reaction in tuberculosis, tubercle bacilli found (in sputum) by microscopy"
286,01714,erythem nodos tb-cult dx,"erythema nodosum with hypersensitivity reaction in tuberculosis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
287,01715,erythem nod tb-histo dx,"erythema nodosum with hypersensitivity reaction in tuberculosis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
288,01582,tb joint nec-exam unkn,"tuberculosis of other specified joint, bacteriological or histological examination unknown (at present)"
289,01583,tb of joint nec-micro dx,"tuberculosis of other specified joint, tubercle bacilli found (in sputum) by microscopy"
290,01584,tb of joint nec-cult dx,"tuberculosis of other specified joint, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
291,01585,tb of joint nec-histo dx,"tuberculosis of other specified joint, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
292,01586,tb of joint nec-oth test,"tuberculosis of other specified joint, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
293,01590,tb bone/joint nos-unspec,"tuberculosis of unspecified bones and joints, unspecified"
294,01591,tb bone/jt nos-no exam,"tuberculosis of unspecified bones and joints, bacteriological or histological examination not done"
295,01592,tb bone/jt nos-exam unkn,"tuberculosis of unspecified bones and joints, bacteriological or histological examination unknown (at present)"
296,01593,tb bone/jt nos-micro dx,"tuberculosis of unspecified bones and joints, tubercle bacilli found (in sputum) by microscopy"
297,01594,tb bone/jt nos-cult dx,"tuberculosis of unspecified bones and joints, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
298,01595,tb bone/jt nos-histo dx,"tuberculosis of unspecified bones and joints, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
299,01596,tb bone/jt nos-oth test,"tuberculosis of unspecified bones and joints, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
300,01600,tb of kidney-unspec,"tuberculosis of kidney, unspecified"
301,01601,tb of kidney-no exam,"tuberculosis of kidney, bacteriological or histological examination not done"
302,01602,tb of kidney-exam unkn,"tuberculosis of kidney, bacteriological or histological examination unknown (at present)"
303,01603,tb of kidney-micro dx,"tuberculosis of kidney, tubercle bacilli found (in sputum) by microscopy"
304,01604,tb of kidney-cult dx,"tuberculosis of kidney, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
305,01605,tb of kidney-histo dx,"tuberculosis of kidney, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
306,01606,tb of kidney-oth test,"tuberculosis of kidney, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
307,01610,tb of bladder-unspec,"tuberculosis of bladder, unspecified"
308,01611,tb of bladder-no exam,"tuberculosis of bladder, bacteriological or histological examination not done"
309,01612,tb of bladder-exam unkn,"tuberculosis of bladder, bacteriological or histological examination unknown (at present)"
310,01613,tb of bladder-micro dx,"tuberculosis of bladder, tubercle bacilli found (in sputum) by microscopy"
311,01614,tb of bladder-cult dx,"tuberculosis of bladder, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
312,01615,tb of bladder-histo dx,"tuberculosis of bladder, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
313,01616,tb of bladder-oth test,"tuberculosis of bladder, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
314,01620,tb of ureter-unspec,"tuberculosis of ureter, unspecified"
315,01621,tb of ureter-no exam,"tuberculosis of ureter, bacteriological or histological examination not done"
316,01622,tb of ureter-exam unkn,"tuberculosis of ureter, bacteriological or histological examination unknown (at present)"
317,01623,tb of ureter-micro dx,"tuberculosis of ureter, tubercle bacilli found (in sputum) by microscopy"
318,01624,tb of ureter-cult dx,"tuberculosis of ureter, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
319,01625,tb of ureter-histo dx,"tuberculosis of ureter, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
320,01626,tb of ureter-oth test,"tuberculosis of ureter, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
321,01630,tb urinary nec-unspec,"tuberculosis of other urinary organs, unspecified"
322,01631,tb urinary nec-no exam,"tuberculosis of other urinary organs, bacteriological or histological examination not done"
323,01632,tb urinary nec-exam unkn,"tuberculosis of other urinary organs, bacteriological or histological examination unknown (at present)"
324,01633,tb urinary nec-micro dx,"tuberculosis of other urinary organs, tubercle bacilli found (in sputum) by microscopy"
325,01634,tb urinary nec-cult dx,"tuberculosis of other urinary organs, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
326,01635,tb urinary nec-histo dx,"tuberculosis of other urinary organs, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
327,01636,tb urinary nec-oth test,"tuberculosis of other urinary organs, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
328,01640,tb epididymis-unspec,"tuberculosis of epididymis, unspecified"
329,01641,tb epididymis-no exam,"tuberculosis of epididymis, bacteriological or histological examination not done"
330,01642,tb epididymis-exam unkn,"tuberculosis of epididymis, bacteriological or histological examination unknown (at present)"
331,01643,tb epididymis-micro dx,"tuberculosis of epididymis, tubercle bacilli found (in sputum) by microscopy"
332,01644,tb epididymis-cult dx,"tuberculosis of epididymis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
333,01645,tb epididymis-histo dx,"tuberculosis of epididymis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
334,01646,tb epididymis-oth test,"tuberculosis of epididymis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
335,01650,tb male genit nec-unspec,"tuberculosis of other male genital organs, unspecified"
336,01651,tb male gen nec-no exam,"tuberculosis of other male genital organs, bacteriological or histological examination not done"
337,01652,tb male gen nec-ex unkn,"tuberculosis of other male genital organs, bacteriological or histological examination unknown (at present)"
338,01653,tb male gen nec-micro dx,"tuberculosis of other male genital organs, tubercle bacilli found (in sputum) by microscopy"
339,01654,tb male gen nec-cult dx,"tuberculosis of other male genital organs, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
340,01655,tb male gen nec-histo dx,"tuberculosis of other male genital organs, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
341,01656,tb male gen nec-oth test,"tuberculosis of other male genital organs, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
342,01660,tb ovary & tube-unspec,"tuberculous oophoritis and salpingitis, unspecified"
343,01661,tb ovary & tube-no exam,"tuberculous oophoritis and salpingitis, bacteriological or histological examination not done"
344,01662,tb ovary/tube-exam unkn,"tuberculous oophoritis and salpingitis, bacteriological or histological examination unknown (at present)"
345,01663,tb ovary & tube-micro dx,"tuberculous oophoritis and salpingitis, tubercle bacilli found (in sputum) by microscopy"
346,01664,tb ovary & tube-cult dx,"tuberculous oophoritis and salpingitis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
347,01665,tb ovary & tube-histo dx,"tuberculous oophoritis and salpingitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
348,01666,tb ovary & tube-oth test,"tuberculous oophoritis and salpingitis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
349,01670,tb female gen nec-unspec,"tuberculosis of other female genital organs, unspecified"
350,01671,tb fem gen nec-no exam,"tuberculosis of other female genital organs, bacteriological or histological examination not done"
351,01672,tb fem gen nec-exam unkn,"tuberculosis of other female genital organs, bacteriological or histological examination unknown (at present)"
352,01673,tb fem gen nec-micro dx,"tuberculosis of other female genital organs, tubercle bacilli found (in sputum) by microscopy"
353,01674,tb fem gen nec-cult dx,"tuberculosis of other female genital organs, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
354,01675,tb fem gen nec-histo dx,"tuberculosis of other female genital organs, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
355,0844,malaria nec,other malaria
356,0845,mixed malaria,mixed malaria
357,0846,malaria nos,"malaria, unspecified"
358,0847,induced malaria,induced malaria
359,0848,blackwater fever,blackwater fever
360,0849,malaria complicated nec,other pernicious complications of malaria
361,0850,visceral leishmaniasis,visceral [kala-azar] leishmaniasis
362,0851,cutan leishmanias urban,"cutaneous leishmaniasis, urban"
363,0852,cutan leishmanias asian,"cutaneous leishmaniasis, asian desert"
364,0853,cutan leishmanias ethiop,"cutaneous leishmaniasis, ethiopian"
